model_name,metric_name,score,Model,Index
RASA,Jaccard,1.0,RASA,1
RASA,ROUGE_rouge1,1.0,RASA,1
RASA,ROUGE_rouge2,1.0,RASA,1
RASA,ROUGE_rougeL,1.0,RASA,1
RASA,Jaccard,1.0,RASA,2
RASA,ROUGE_rouge1,1.0,RASA,2
RASA,ROUGE_rouge2,1.0,RASA,2
RASA,ROUGE_rougeL,1.0,RASA,2
RASA,Jaccard,1.0,RASA,3
RASA,ROUGE_rouge1,1.0,RASA,3
RASA,ROUGE_rouge2,1.0,RASA,3
RASA,ROUGE_rougeL,1.0,RASA,3
RASA,Jaccard,1.0,RASA,4
RASA,ROUGE_rouge1,1.0,RASA,4
RASA,ROUGE_rouge2,1.0,RASA,4
RASA,ROUGE_rougeL,1.0,RASA,4
RASA,Jaccard,1.0,RASA,5
RASA,ROUGE_rouge1,1.0,RASA,5
RASA,ROUGE_rouge2,1.0,RASA,5
RASA,ROUGE_rougeL,1.0,RASA,5
RASA,Jaccard,1.0,RASA,6
RASA,ROUGE_rouge1,1.0,RASA,6
RASA,ROUGE_rouge2,1.0,RASA,6
RASA,ROUGE_rougeL,1.0,RASA,6
RASA,Jaccard,1.0,RASA,7
RASA,ROUGE_rouge1,1.0,RASA,7
RASA,ROUGE_rouge2,1.0,RASA,7
RASA,ROUGE_rougeL,1.0,RASA,7
RASA,Jaccard,1.0,RASA,8
RASA,ROUGE_rouge1,1.0,RASA,8
RASA,ROUGE_rouge2,1.0,RASA,8
RASA,ROUGE_rougeL,1.0,RASA,8
RASA,Jaccard,1.0,RASA,9
RASA,ROUGE_rouge1,1.0,RASA,9
RASA,ROUGE_rouge2,1.0,RASA,9
RASA,ROUGE_rougeL,1.0,RASA,9
RASA,Jaccard,1.0,RASA,10
RASA,ROUGE_rouge1,1.0,RASA,10
RASA,ROUGE_rouge2,1.0,RASA,10
RASA,ROUGE_rougeL,1.0,RASA,10
RASA,Jaccard,1.0,RASA,11
RASA,ROUGE_rouge1,1.0,RASA,11
RASA,ROUGE_rouge2,1.0,RASA,11
RASA,ROUGE_rougeL,1.0,RASA,11
RASA,Jaccard,1.0,RASA,12
RASA,ROUGE_rouge1,1.0,RASA,12
RASA,ROUGE_rouge2,1.0,RASA,12
RASA,ROUGE_rougeL,1.0,RASA,12
RASA,Jaccard,1.0,RASA,13
RASA,ROUGE_rouge1,1.0,RASA,13
RASA,ROUGE_rouge2,1.0,RASA,13
RASA,ROUGE_rougeL,1.0,RASA,13
RASA,Jaccard,1.0,RASA,14
RASA,ROUGE_rouge1,1.0,RASA,14
RASA,ROUGE_rouge2,1.0,RASA,14
RASA,ROUGE_rougeL,1.0,RASA,14
RASA,Jaccard,1.0,RASA,15
RASA,ROUGE_rouge1,1.0,RASA,15
RASA,ROUGE_rouge2,1.0,RASA,15
RASA,ROUGE_rougeL,1.0,RASA,15
RASA,Jaccard,1.0,RASA,16
RASA,ROUGE_rouge1,1.0,RASA,16
RASA,ROUGE_rouge2,1.0,RASA,16
RASA,ROUGE_rougeL,1.0,RASA,16
RASA,Jaccard,1.0,RASA,17
RASA,ROUGE_rouge1,1.0,RASA,17
RASA,ROUGE_rouge2,1.0,RASA,17
RASA,ROUGE_rougeL,1.0,RASA,17
RASA,Jaccard,1.0,RASA,18
RASA,ROUGE_rouge1,1.0,RASA,18
RASA,ROUGE_rouge2,1.0,RASA,18
RASA,ROUGE_rougeL,1.0,RASA,18
RASA,Jaccard,1.0,RASA,19
RASA,ROUGE_rouge1,1.0,RASA,19
RASA,ROUGE_rouge2,1.0,RASA,19
RASA,ROUGE_rougeL,1.0,RASA,19
RASA,Jaccard,1.0,RASA,20
RASA,ROUGE_rouge1,1.0,RASA,20
RASA,ROUGE_rouge2,1.0,RASA,20
RASA,ROUGE_rougeL,1.0,RASA,20
RASA,Jaccard,1.0,RASA,21
RASA,ROUGE_rouge1,1.0,RASA,21
RASA,ROUGE_rouge2,1.0,RASA,21
RASA,ROUGE_rougeL,1.0,RASA,21
RASA,Jaccard,1.0,RASA,22
RASA,ROUGE_rouge1,1.0,RASA,22
RASA,ROUGE_rouge2,1.0,RASA,22
RASA,ROUGE_rougeL,1.0,RASA,22
RASA,Jaccard,1.0,RASA,23
RASA,ROUGE_rouge1,1.0,RASA,23
RASA,ROUGE_rouge2,1.0,RASA,23
RASA,ROUGE_rougeL,1.0,RASA,23
RASA,Jaccard,1.0,RASA,24
RASA,ROUGE_rouge1,1.0,RASA,24
RASA,ROUGE_rouge2,1.0,RASA,24
RASA,ROUGE_rougeL,1.0,RASA,24
RASA,Jaccard,1.0,RASA,25
RASA,ROUGE_rouge1,1.0,RASA,25
RASA,ROUGE_rouge2,1.0,RASA,25
RASA,ROUGE_rougeL,1.0,RASA,25
RASA,Jaccard,1.0,RASA,26
RASA,ROUGE_rouge1,1.0,RASA,26
RASA,ROUGE_rouge2,1.0,RASA,26
RASA,ROUGE_rougeL,1.0,RASA,26
RASA,Jaccard,1.0,RASA,27
RASA,ROUGE_rouge1,1.0,RASA,27
RASA,ROUGE_rouge2,1.0,RASA,27
RASA,ROUGE_rougeL,1.0,RASA,27
RASA,Jaccard,0.9857142857142858,RASA,28
RASA,ROUGE_rouge1,1.0,RASA,28
RASA,ROUGE_rouge2,1.0,RASA,28
RASA,ROUGE_rougeL,1.0,RASA,28
RASA,Jaccard,0.9857142857142858,RASA,29
RASA,ROUGE_rouge1,1.0,RASA,29
RASA,ROUGE_rouge2,1.0,RASA,29
RASA,ROUGE_rougeL,1.0,RASA,29
RASA,Jaccard,0.9857142857142858,RASA,30
RASA,ROUGE_rouge1,1.0,RASA,30
RASA,ROUGE_rouge2,1.0,RASA,30
RASA,ROUGE_rougeL,1.0,RASA,30
RASA,Jaccard,0.9857142857142858,RASA,31
RASA,ROUGE_rouge1,1.0,RASA,31
RASA,ROUGE_rouge2,1.0,RASA,31
RASA,ROUGE_rougeL,1.0,RASA,31
RASA,Jaccard,0.9857142857142858,RASA,32
RASA,ROUGE_rouge1,1.0,RASA,32
RASA,ROUGE_rouge2,1.0,RASA,32
RASA,ROUGE_rougeL,1.0,RASA,32
RASA,Jaccard,0.9857142857142858,RASA,33
RASA,ROUGE_rouge1,1.0,RASA,33
RASA,ROUGE_rouge2,1.0,RASA,33
RASA,ROUGE_rougeL,1.0,RASA,33
RASA,Jaccard,0.9857142857142858,RASA,34
RASA,ROUGE_rouge1,1.0,RASA,34
RASA,ROUGE_rouge2,1.0,RASA,34
RASA,ROUGE_rougeL,1.0,RASA,34
RASA,Jaccard,0.9857142857142858,RASA,35
RASA,ROUGE_rouge1,1.0,RASA,35
RASA,ROUGE_rouge2,1.0,RASA,35
RASA,ROUGE_rougeL,1.0,RASA,35
RASA,Jaccard,0.9857142857142858,RASA,36
RASA,ROUGE_rouge1,1.0,RASA,36
RASA,ROUGE_rouge2,1.0,RASA,36
RASA,ROUGE_rougeL,1.0,RASA,36
ChatGPT,Jaccard,0.10429447852760736,ChatGPT,1
ChatGPT,ROUGE_rouge1,0.15723270440251574,ChatGPT,1
ChatGPT,ROUGE_rouge2,0.04430379746835443,ChatGPT,1
ChatGPT,ROUGE_rougeL,0.10062893081761005,ChatGPT,1
ChatGPT,Jaccard,0.10429447852760736,ChatGPT,2
ChatGPT,ROUGE_rouge1,0.15723270440251574,ChatGPT,2
ChatGPT,ROUGE_rouge2,0.04430379746835443,ChatGPT,2
ChatGPT,ROUGE_rougeL,0.10062893081761005,ChatGPT,2
ChatGPT,Jaccard,0.10429447852760736,ChatGPT,3
ChatGPT,ROUGE_rouge1,0.15723270440251574,ChatGPT,3
ChatGPT,ROUGE_rouge2,0.04430379746835443,ChatGPT,3
ChatGPT,ROUGE_rougeL,0.10062893081761005,ChatGPT,3
ChatGPT,Jaccard,0.10429447852760736,ChatGPT,4
ChatGPT,ROUGE_rouge1,0.15723270440251574,ChatGPT,4
ChatGPT,ROUGE_rouge2,0.04430379746835443,ChatGPT,4
ChatGPT,ROUGE_rougeL,0.10062893081761005,ChatGPT,4
ChatGPT,Jaccard,0.10429447852760736,ChatGPT,5
ChatGPT,ROUGE_rouge1,0.15723270440251574,ChatGPT,5
ChatGPT,ROUGE_rouge2,0.04430379746835443,ChatGPT,5
ChatGPT,ROUGE_rougeL,0.10062893081761005,ChatGPT,5
ChatGPT,Jaccard,0.10429447852760736,ChatGPT,6
ChatGPT,ROUGE_rouge1,0.15723270440251574,ChatGPT,6
ChatGPT,ROUGE_rouge2,0.04430379746835443,ChatGPT,6
ChatGPT,ROUGE_rougeL,0.10062893081761005,ChatGPT,6
ChatGPT,Jaccard,0.10429447852760736,ChatGPT,7
ChatGPT,ROUGE_rouge1,0.15723270440251574,ChatGPT,7
ChatGPT,ROUGE_rouge2,0.04430379746835443,ChatGPT,7
ChatGPT,ROUGE_rougeL,0.10062893081761005,ChatGPT,7
ChatGPT,Jaccard,0.10429447852760736,ChatGPT,8
ChatGPT,ROUGE_rouge1,0.15723270440251574,ChatGPT,8
ChatGPT,ROUGE_rouge2,0.04430379746835443,ChatGPT,8
ChatGPT,ROUGE_rougeL,0.10062893081761005,ChatGPT,8
ChatGPT,Jaccard,0.10429447852760736,ChatGPT,9
ChatGPT,ROUGE_rouge1,0.15723270440251574,ChatGPT,9
ChatGPT,ROUGE_rouge2,0.04430379746835443,ChatGPT,9
ChatGPT,ROUGE_rougeL,0.10062893081761005,ChatGPT,9
ChatGPT,Jaccard,0.125,ChatGPT,10
ChatGPT,ROUGE_rouge1,0.18344519015659957,ChatGPT,10
ChatGPT,ROUGE_rouge2,0.04494382022471909,ChatGPT,10
ChatGPT,ROUGE_rougeL,0.116331096196868,ChatGPT,10
ChatGPT,Jaccard,0.125,ChatGPT,11
ChatGPT,ROUGE_rouge1,0.18344519015659957,ChatGPT,11
ChatGPT,ROUGE_rouge2,0.04494382022471909,ChatGPT,11
ChatGPT,ROUGE_rougeL,0.116331096196868,ChatGPT,11
ChatGPT,Jaccard,0.125,ChatGPT,12
ChatGPT,ROUGE_rouge1,0.18344519015659957,ChatGPT,12
ChatGPT,ROUGE_rouge2,0.04494382022471909,ChatGPT,12
ChatGPT,ROUGE_rougeL,0.116331096196868,ChatGPT,12
ChatGPT,Jaccard,0.125,ChatGPT,13
ChatGPT,ROUGE_rouge1,0.18344519015659957,ChatGPT,13
ChatGPT,ROUGE_rouge2,0.04494382022471909,ChatGPT,13
ChatGPT,ROUGE_rougeL,0.116331096196868,ChatGPT,13
ChatGPT,Jaccard,0.125,ChatGPT,14
ChatGPT,ROUGE_rouge1,0.18344519015659957,ChatGPT,14
ChatGPT,ROUGE_rouge2,0.04494382022471909,ChatGPT,14
ChatGPT,ROUGE_rougeL,0.116331096196868,ChatGPT,14
ChatGPT,Jaccard,0.125,ChatGPT,15
ChatGPT,ROUGE_rouge1,0.18344519015659957,ChatGPT,15
ChatGPT,ROUGE_rouge2,0.04494382022471909,ChatGPT,15
ChatGPT,ROUGE_rougeL,0.116331096196868,ChatGPT,15
ChatGPT,Jaccard,0.125,ChatGPT,16
ChatGPT,ROUGE_rouge1,0.18344519015659957,ChatGPT,16
ChatGPT,ROUGE_rouge2,0.04494382022471909,ChatGPT,16
ChatGPT,ROUGE_rougeL,0.116331096196868,ChatGPT,16
ChatGPT,Jaccard,0.125,ChatGPT,17
ChatGPT,ROUGE_rouge1,0.18344519015659957,ChatGPT,17
ChatGPT,ROUGE_rouge2,0.04494382022471909,ChatGPT,17
ChatGPT,ROUGE_rougeL,0.116331096196868,ChatGPT,17
ChatGPT,Jaccard,0.125,ChatGPT,18
ChatGPT,ROUGE_rouge1,0.18344519015659957,ChatGPT,18
ChatGPT,ROUGE_rouge2,0.04494382022471909,ChatGPT,18
ChatGPT,ROUGE_rougeL,0.116331096196868,ChatGPT,18
ChatGPT,Jaccard,0.14163090128755365,ChatGPT,19
ChatGPT,ROUGE_rouge1,0.2675438596491228,ChatGPT,19
ChatGPT,ROUGE_rouge2,0.07048458149779736,ChatGPT,19
ChatGPT,ROUGE_rougeL,0.12280701754385966,ChatGPT,19
ChatGPT,Jaccard,0.14163090128755365,ChatGPT,20
ChatGPT,ROUGE_rouge1,0.2675438596491228,ChatGPT,20
ChatGPT,ROUGE_rouge2,0.07048458149779736,ChatGPT,20
ChatGPT,ROUGE_rougeL,0.12280701754385966,ChatGPT,20
ChatGPT,Jaccard,0.14163090128755365,ChatGPT,21
ChatGPT,ROUGE_rouge1,0.2675438596491228,ChatGPT,21
ChatGPT,ROUGE_rouge2,0.07048458149779736,ChatGPT,21
ChatGPT,ROUGE_rougeL,0.12280701754385966,ChatGPT,21
ChatGPT,Jaccard,0.14163090128755365,ChatGPT,22
ChatGPT,ROUGE_rouge1,0.2675438596491228,ChatGPT,22
ChatGPT,ROUGE_rouge2,0.07048458149779736,ChatGPT,22
ChatGPT,ROUGE_rougeL,0.12280701754385966,ChatGPT,22
ChatGPT,Jaccard,0.14163090128755365,ChatGPT,23
ChatGPT,ROUGE_rouge1,0.2675438596491228,ChatGPT,23
ChatGPT,ROUGE_rouge2,0.07048458149779736,ChatGPT,23
ChatGPT,ROUGE_rougeL,0.12280701754385966,ChatGPT,23
ChatGPT,Jaccard,0.14163090128755365,ChatGPT,24
ChatGPT,ROUGE_rouge1,0.2675438596491228,ChatGPT,24
ChatGPT,ROUGE_rouge2,0.07048458149779736,ChatGPT,24
ChatGPT,ROUGE_rougeL,0.12280701754385966,ChatGPT,24
ChatGPT,Jaccard,0.14163090128755365,ChatGPT,25
ChatGPT,ROUGE_rouge1,0.2675438596491228,ChatGPT,25
ChatGPT,ROUGE_rouge2,0.07048458149779736,ChatGPT,25
ChatGPT,ROUGE_rougeL,0.12280701754385966,ChatGPT,25
ChatGPT,Jaccard,0.14163090128755365,ChatGPT,26
ChatGPT,ROUGE_rouge1,0.2675438596491228,ChatGPT,26
ChatGPT,ROUGE_rouge2,0.07048458149779736,ChatGPT,26
ChatGPT,ROUGE_rougeL,0.12280701754385966,ChatGPT,26
ChatGPT,Jaccard,0.14163090128755365,ChatGPT,27
ChatGPT,ROUGE_rouge1,0.2675438596491228,ChatGPT,27
ChatGPT,ROUGE_rouge2,0.07048458149779736,ChatGPT,27
ChatGPT,ROUGE_rougeL,0.12280701754385966,ChatGPT,27
ChatGPT,Jaccard,0.2073170731707317,ChatGPT,28
ChatGPT,ROUGE_rouge1,0.38244514106583066,ChatGPT,28
ChatGPT,ROUGE_rouge2,0.10094637223974764,ChatGPT,28
ChatGPT,ROUGE_rougeL,0.1818181818181818,ChatGPT,28
ChatGPT,Jaccard,0.2073170731707317,ChatGPT,29
ChatGPT,ROUGE_rouge1,0.38244514106583066,ChatGPT,29
ChatGPT,ROUGE_rouge2,0.10094637223974764,ChatGPT,29
ChatGPT,ROUGE_rougeL,0.1818181818181818,ChatGPT,29
ChatGPT,Jaccard,0.2073170731707317,ChatGPT,30
ChatGPT,ROUGE_rouge1,0.38244514106583066,ChatGPT,30
ChatGPT,ROUGE_rouge2,0.10094637223974764,ChatGPT,30
ChatGPT,ROUGE_rougeL,0.1818181818181818,ChatGPT,30
ChatGPT,Jaccard,0.2073170731707317,ChatGPT,31
ChatGPT,ROUGE_rouge1,0.38244514106583066,ChatGPT,31
ChatGPT,ROUGE_rouge2,0.10094637223974764,ChatGPT,31
ChatGPT,ROUGE_rougeL,0.1818181818181818,ChatGPT,31
ChatGPT,Jaccard,0.2073170731707317,ChatGPT,32
ChatGPT,ROUGE_rouge1,0.38244514106583066,ChatGPT,32
ChatGPT,ROUGE_rouge2,0.10094637223974764,ChatGPT,32
ChatGPT,ROUGE_rougeL,0.1818181818181818,ChatGPT,32
ChatGPT,Jaccard,0.2073170731707317,ChatGPT,33
ChatGPT,ROUGE_rouge1,0.38244514106583066,ChatGPT,33
ChatGPT,ROUGE_rouge2,0.10094637223974764,ChatGPT,33
ChatGPT,ROUGE_rougeL,0.1818181818181818,ChatGPT,33
ChatGPT,Jaccard,0.2073170731707317,ChatGPT,34
ChatGPT,ROUGE_rouge1,0.38244514106583066,ChatGPT,34
ChatGPT,ROUGE_rouge2,0.10094637223974764,ChatGPT,34
ChatGPT,ROUGE_rougeL,0.1818181818181818,ChatGPT,34
ChatGPT,Jaccard,0.2073170731707317,ChatGPT,35
ChatGPT,ROUGE_rouge1,0.38244514106583066,ChatGPT,35
ChatGPT,ROUGE_rouge2,0.10094637223974764,ChatGPT,35
ChatGPT,ROUGE_rougeL,0.1818181818181818,ChatGPT,35
ChatGPT,Jaccard,0.2073170731707317,ChatGPT,36
ChatGPT,ROUGE_rouge1,0.38244514106583066,ChatGPT,36
ChatGPT,ROUGE_rouge2,0.10094637223974764,ChatGPT,36
ChatGPT,ROUGE_rougeL,0.1818181818181818,ChatGPT,36
Bard,Jaccard,0.11627906976744186,Bard,1
Bard,ROUGE_rouge1,0.18309859154929575,Bard,1
Bard,ROUGE_rouge2,0.06603773584905662,Bard,1
Bard,ROUGE_rougeL,0.11267605633802817,Bard,1
Bard,Jaccard,0.11627906976744186,Bard,2
Bard,ROUGE_rouge1,0.18309859154929575,Bard,2
Bard,ROUGE_rouge2,0.06603773584905662,Bard,2
Bard,ROUGE_rougeL,0.11267605633802817,Bard,2
Bard,Jaccard,0.11627906976744186,Bard,3
Bard,ROUGE_rouge1,0.18309859154929575,Bard,3
Bard,ROUGE_rouge2,0.06603773584905662,Bard,3
Bard,ROUGE_rougeL,0.11267605633802817,Bard,3
Bard,Jaccard,0.11627906976744186,Bard,4
Bard,ROUGE_rouge1,0.18309859154929575,Bard,4
Bard,ROUGE_rouge2,0.06603773584905662,Bard,4
Bard,ROUGE_rougeL,0.11267605633802817,Bard,4
Bard,Jaccard,0.11627906976744186,Bard,5
Bard,ROUGE_rouge1,0.18309859154929575,Bard,5
Bard,ROUGE_rouge2,0.06603773584905662,Bard,5
Bard,ROUGE_rougeL,0.11267605633802817,Bard,5
Bard,Jaccard,0.11627906976744186,Bard,6
Bard,ROUGE_rouge1,0.18309859154929575,Bard,6
Bard,ROUGE_rouge2,0.06603773584905662,Bard,6
Bard,ROUGE_rougeL,0.11267605633802817,Bard,6
Bard,Jaccard,0.11627906976744186,Bard,7
Bard,ROUGE_rouge1,0.18309859154929575,Bard,7
Bard,ROUGE_rouge2,0.06603773584905662,Bard,7
Bard,ROUGE_rougeL,0.11267605633802817,Bard,7
Bard,Jaccard,0.11627906976744186,Bard,8
Bard,ROUGE_rouge1,0.18309859154929575,Bard,8
Bard,ROUGE_rouge2,0.06603773584905662,Bard,8
Bard,ROUGE_rougeL,0.11267605633802817,Bard,8
Bard,Jaccard,0.11627906976744186,Bard,9
Bard,ROUGE_rouge1,0.18309859154929575,Bard,9
Bard,ROUGE_rouge2,0.06603773584905662,Bard,9
Bard,ROUGE_rougeL,0.11267605633802817,Bard,9
Bard,Jaccard,0.10416666666666667,Bard,10
Bard,ROUGE_rouge1,0.17040358744394618,Bard,10
Bard,ROUGE_rouge2,0.04054054054054054,Bard,10
Bard,ROUGE_rougeL,0.11659192825112108,Bard,10
Bard,Jaccard,0.10416666666666667,Bard,11
Bard,ROUGE_rouge1,0.17040358744394618,Bard,11
Bard,ROUGE_rouge2,0.04054054054054054,Bard,11
Bard,ROUGE_rougeL,0.11659192825112108,Bard,11
Bard,Jaccard,0.10416666666666667,Bard,12
Bard,ROUGE_rouge1,0.17040358744394618,Bard,12
Bard,ROUGE_rouge2,0.04054054054054054,Bard,12
Bard,ROUGE_rougeL,0.11659192825112108,Bard,12
Bard,Jaccard,0.10416666666666667,Bard,13
Bard,ROUGE_rouge1,0.17040358744394618,Bard,13
Bard,ROUGE_rouge2,0.04054054054054054,Bard,13
Bard,ROUGE_rougeL,0.11659192825112108,Bard,13
Bard,Jaccard,0.10416666666666667,Bard,14
Bard,ROUGE_rouge1,0.17040358744394618,Bard,14
Bard,ROUGE_rouge2,0.04054054054054054,Bard,14
Bard,ROUGE_rougeL,0.11659192825112108,Bard,14
Bard,Jaccard,0.10416666666666667,Bard,15
Bard,ROUGE_rouge1,0.17040358744394618,Bard,15
Bard,ROUGE_rouge2,0.04054054054054054,Bard,15
Bard,ROUGE_rougeL,0.11659192825112108,Bard,15
Bard,Jaccard,0.10416666666666667,Bard,16
Bard,ROUGE_rouge1,0.17040358744394618,Bard,16
Bard,ROUGE_rouge2,0.04054054054054054,Bard,16
Bard,ROUGE_rougeL,0.11659192825112108,Bard,16
Bard,Jaccard,0.10416666666666667,Bard,17
Bard,ROUGE_rouge1,0.17040358744394618,Bard,17
Bard,ROUGE_rouge2,0.04054054054054054,Bard,17
Bard,ROUGE_rougeL,0.11659192825112108,Bard,17
Bard,Jaccard,0.10416666666666667,Bard,18
Bard,ROUGE_rouge1,0.17040358744394618,Bard,18
Bard,ROUGE_rouge2,0.04054054054054054,Bard,18
Bard,ROUGE_rougeL,0.11659192825112108,Bard,18
Bard,Jaccard,0.14285714285714285,Bard,19
Bard,ROUGE_rouge1,0.2970822281167109,Bard,19
Bard,ROUGE_rouge2,0.058666666666666666,Bard,19
Bard,ROUGE_rougeL,0.14854111405835546,Bard,19
Bard,Jaccard,0.14285714285714285,Bard,20
Bard,ROUGE_rouge1,0.2970822281167109,Bard,20
Bard,ROUGE_rouge2,0.058666666666666666,Bard,20
Bard,ROUGE_rougeL,0.14854111405835546,Bard,20
Bard,Jaccard,0.14285714285714285,Bard,21
Bard,ROUGE_rouge1,0.2970822281167109,Bard,21
Bard,ROUGE_rouge2,0.058666666666666666,Bard,21
Bard,ROUGE_rougeL,0.14854111405835546,Bard,21
Bard,Jaccard,0.14285714285714285,Bard,22
Bard,ROUGE_rouge1,0.2970822281167109,Bard,22
Bard,ROUGE_rouge2,0.058666666666666666,Bard,22
Bard,ROUGE_rougeL,0.14854111405835546,Bard,22
Bard,Jaccard,0.14285714285714285,Bard,23
Bard,ROUGE_rouge1,0.2970822281167109,Bard,23
Bard,ROUGE_rouge2,0.058666666666666666,Bard,23
Bard,ROUGE_rougeL,0.14854111405835546,Bard,23
Bard,Jaccard,0.14285714285714285,Bard,24
Bard,ROUGE_rouge1,0.2970822281167109,Bard,24
Bard,ROUGE_rouge2,0.058666666666666666,Bard,24
Bard,ROUGE_rougeL,0.14854111405835546,Bard,24
Bard,Jaccard,0.14285714285714285,Bard,25
Bard,ROUGE_rouge1,0.2970822281167109,Bard,25
Bard,ROUGE_rouge2,0.058666666666666666,Bard,25
Bard,ROUGE_rougeL,0.14854111405835546,Bard,25
Bard,Jaccard,0.14285714285714285,Bard,26
Bard,ROUGE_rouge1,0.2970822281167109,Bard,26
Bard,ROUGE_rouge2,0.058666666666666666,Bard,26
Bard,ROUGE_rougeL,0.14854111405835546,Bard,26
Bard,Jaccard,0.14285714285714285,Bard,27
Bard,ROUGE_rouge1,0.2970822281167109,Bard,27
Bard,ROUGE_rouge2,0.058666666666666666,Bard,27
Bard,ROUGE_rougeL,0.14854111405835546,Bard,27
Bard,Jaccard,0.21153846153846154,Bard,28
Bard,ROUGE_rouge1,0.35327635327635326,Bard,28
Bard,ROUGE_rouge2,0.17191977077363899,Bard,28
Bard,ROUGE_rougeL,0.24501424501424504,Bard,28
Bard,Jaccard,0.21153846153846154,Bard,29
Bard,ROUGE_rouge1,0.35327635327635326,Bard,29
Bard,ROUGE_rouge2,0.17191977077363899,Bard,29
Bard,ROUGE_rougeL,0.24501424501424504,Bard,29
Bard,Jaccard,0.21153846153846154,Bard,30
Bard,ROUGE_rouge1,0.35327635327635326,Bard,30
Bard,ROUGE_rouge2,0.17191977077363899,Bard,30
Bard,ROUGE_rougeL,0.24501424501424504,Bard,30
Bard,Jaccard,0.21153846153846154,Bard,31
Bard,ROUGE_rouge1,0.35327635327635326,Bard,31
Bard,ROUGE_rouge2,0.17191977077363899,Bard,31
Bard,ROUGE_rougeL,0.24501424501424504,Bard,31
Bard,Jaccard,0.21153846153846154,Bard,32
Bard,ROUGE_rouge1,0.35327635327635326,Bard,32
Bard,ROUGE_rouge2,0.17191977077363899,Bard,32
Bard,ROUGE_rougeL,0.24501424501424504,Bard,32
Bard,Jaccard,0.21153846153846154,Bard,33
Bard,ROUGE_rouge1,0.35327635327635326,Bard,33
Bard,ROUGE_rouge2,0.17191977077363899,Bard,33
Bard,ROUGE_rougeL,0.24501424501424504,Bard,33
Bard,Jaccard,0.21153846153846154,Bard,34
Bard,ROUGE_rouge1,0.35327635327635326,Bard,34
Bard,ROUGE_rouge2,0.17191977077363899,Bard,34
Bard,ROUGE_rougeL,0.24501424501424504,Bard,34
Bard,Jaccard,0.21153846153846154,Bard,35
Bard,ROUGE_rouge1,0.35327635327635326,Bard,35
Bard,ROUGE_rouge2,0.17191977077363899,Bard,35
Bard,ROUGE_rougeL,0.24501424501424504,Bard,35
Bard,Jaccard,0.21153846153846154,Bard,36
Bard,ROUGE_rouge1,0.35327635327635326,Bard,36
Bard,ROUGE_rouge2,0.17191977077363899,Bard,36
Bard,ROUGE_rougeL,0.24501424501424504,Bard,36
