epoch;loss;lr;mae;mse;val_loss;val_mae;val_mse
0;0.3783179223537445;0.001;0.3849072754383087;0.3783179223537445;0.009449641220271587;0.07852906733751297;0.009449641220271587
1;0.06465689837932587;0.001;0.18031460046768188;0.06465689837932587;0.05543876066803932;0.2172776609659195;0.05543876066803932
2;0.04381157457828522;0.001;0.15494957566261292;0.04381157457828522;0.09821636229753494;0.2973838150501251;0.09821636229753494
3;0.03342051059007645;0.001;0.1342191994190216;0.03342051059007645;0.15217193961143494;0.3750104308128357;0.15217193961143494
4;0.027467550709843636;0.001;0.12211252003908157;0.027467550709843636;0.20980927348136902;0.4435064494609833;0.20980927348136902
5;0.024456096813082695;0.001;0.11769488453865051;0.024456096813082695;0.2945657968521118;0.527299165725708;0.2945657968521118
6;0.022388136014342308;0.001;0.11300397664308548;0.022388136014342308;0.22999967634677887;0.4620029032230377;0.22999967634677887
7;0.02014295570552349;0.001;0.10528851300477982;0.02014295570552349;0.18149402737617493;0.40494489669799805;0.18149402737617493
8;0.01509028859436512;0.001;0.0893535241484642;0.01509028859436512;0.1937442570924759;0.41728419065475464;0.1937442570924759
9;0.014133543707430363;0.001;0.0858975499868393;0.014133543707430363;0.14517632126808167;0.350105881690979;0.14517632126808167
10;0.01275984849780798;0.001;0.08278962969779968;0.01275984849780798;0.21788406372070312;0.43080204725265503;0.21788406372070312
11;0.012259961105883121;0.001;0.0795949324965477;0.012259961105883121;0.15777184069156647;0.35976898670196533;0.15777184069156647
12;0.010245732963085175;0.001;0.07492446154356003;0.010245732963085175;0.1285417377948761;0.32529035210609436;0.1285417377948761
13;0.012400874868035316;0.001;0.08207079023122787;0.012400874868035316;0.09099499136209488;0.2553425133228302;0.09099499136209488
14;0.009400062263011932;0.001;0.070826955139637;0.009400062263011932;0.04040791466832161;0.168794646859169;0.04040791466832161
15;0.008039839565753937;0.001;0.06217286363244057;0.008039839565753937;0.016580374911427498;0.09097874164581299;0.016580374911427498
16;0.006857364438474178;0.001;0.05851564183831215;0.006857364438474178;0.014260881580412388;0.10480880737304688;0.014260881580412388
17;0.00697727408260107;0.001;0.06068277359008789;0.00697727408260107;0.009099718183279037;0.06966983526945114;0.009099718183279037
18;0.007420448586344719;0.001;0.0624818429350853;0.007420448586344719;0.01884380169212818;0.09648267179727554;0.01884380169212818
19;0.006706761196255684;0.001;0.06111607700586319;0.006706761196255684;0.014399981126189232;0.0954730436205864;0.014399981126189232
20;0.005565247964113951;0.001;0.052453745156526566;0.005565247964113951;0.00835354533046484;0.07235291600227356;0.00835354533046484
21;0.004767407663166523;0.001;0.050726890563964844;0.004767407663166523;0.01829259842634201;0.07377868890762329;0.01829259842634201
22;0.004708702675998211;0.001;0.0476505272090435;0.004708702675998211;0.0032572706695646048;0.042089108377695084;0.0032572706695646048
23;0.004903809633105993;0.001;0.049299851059913635;0.004903809633105993;0.002206598874181509;0.03306274861097336;0.002206598874181509
24;0.005219053477048874;0.001;0.051072679460048676;0.005219053477048874;0.010120242834091187;0.06493113934993744;0.010120242834091187
25;0.00450899126008153;0.001;0.04755570366978645;0.00450899126008153;0.003642396302893758;0.0439896360039711;0.003642396302893758
26;0.0036971806548535824;0.001;0.043306946754455566;0.0036971806548535824;0.002617641119286418;0.03780292347073555;0.002617641119286418
27;0.004027321469038725;0.001;0.04862063750624657;0.004027321469038725;0.0055487873032689095;0.039200179278850555;0.0055487873032689095
28;0.003823314094915986;0.001;0.04348535090684891;0.003823314094915986;0.0037950286641716957;0.04837983846664429;0.0037950286641716957
29;0.0035277963615953922;0.001;0.042488012462854385;0.0035277963615953922;0.0026169540360569954;0.03510766476392746;0.0026169540360569954
30;0.002691146917641163;0.001;0.037316467612981796;0.002691146917641163;0.0023599916603416204;0.033007606863975525;0.0023599916603416204
31;0.002905504545196891;0.001;0.0391688272356987;0.002905504545196891;0.005727142561227083;0.04565298557281494;0.005727142561227083
32;0.004350982140749693;0.001;0.04716069996356964;0.004350982140749693;0.004592319019138813;0.05520965903997421;0.004592319019138813
33;0.0038608999457210302;0.001;0.04395600035786629;0.0038608999457210302;0.04254673421382904;0.15424150228500366;0.04254673421382904
34;0.004069440066814423;0.001;0.044998690485954285;0.004069440066814423;0.0053797392174601555;0.05927170813083649;0.0053797392174601555
35;0.003418321255594492;0.001;0.042158231139183044;0.003418321255594492;0.0077811479568481445;0.06485702097415924;0.0077811479568481445
36;0.003188758622854948;0.001;0.039748333394527435;0.003188758622854948;0.05673154443502426;0.14539913833141327;0.05673154443502426
37;0.0032443776726722717;0.001;0.040604300796985626;0.0032443776726722717;0.004890767857432365;0.04984302818775177;0.004890767857432365
38;0.0024966076016426086;0.001;0.03647935390472412;0.0024966076016426086;0.006186278536915779;0.05100010335445404;0.006186278536915779
39;0.002968915505334735;0.001;0.03701870143413544;0.002968915505334735;0.0018005894962698221;0.025397125631570816;0.0018005894962698221
40;0.002707509556785226;0.001;0.03697219118475914;0.002707509556785226;0.0037046102806925774;0.04112374782562256;0.0037046102806925774
41;0.001959940418601036;0.001;0.03241511806845665;0.001959940418601036;0.0018211911665275693;0.027298904955387115;0.0018211911665275693
42;0.002296593738719821;0.001;0.03411579132080078;0.002296593738719821;0.003195748198777437;0.040880780667066574;0.003195748198777437
43;0.002959250472486019;0.001;0.0381959043443203;0.002959250472486019;0.0024236091412603855;0.031841348856687546;0.0024236091412603855
44;0.002680986188352108;0.001;0.03907033056020737;0.002680986188352108;0.003662288188934326;0.038094256073236465;0.003662288188934326
45;0.0018900816794484854;0.001;0.03276786953210831;0.0018900816794484854;0.0017503144918009639;0.028034832328557968;0.0017503144918009639
46;0.002117136027663946;0.001;0.032959386706352234;0.002117136027663946;0.0024631123524159193;0.038694385439157486;0.0024631123524159193
47;0.0018138006562367082;0.001;0.03049234300851822;0.0018138006562367082;0.03057209588587284;0.08822427690029144;0.03057209588587284
48;0.0026113104540854692;0.001;0.03389664739370346;0.0026113104540854692;0.003928304649889469;0.03864853084087372;0.003928304649889469
49;0.0028143913950771093;0.001;0.03451209515333176;0.0028143913950771093;0.042102035135030746;0.11131493747234344;0.042102035135030746
50;0.002245062030851841;0.001;0.03417612239718437;0.002245062030851841;0.0020010832231491804;0.028111746534705162;0.0020010832231491804
51;0.0020372301805764437;0.001;0.03368343040347099;0.0020372301805764437;0.0018729518633335829;0.030002295970916748;0.0018729518633335829
52;0.0020826049149036407;0.001;0.03357405215501785;0.0020826049149036407;0.003388272365555167;0.0447564497590065;0.003388272365555167
53;0.0018922408344224095;0.001;0.031824029982089996;0.0018922408344224095;0.0038682592567056417;0.04981764033436775;0.0038682592567056417
54;0.002021100139245391;0.001;0.03337310999631882;0.002021100139245391;0.0013936919858679175;0.025480646640062332;0.0013936919858679175
55;0.001854250906035304;0.001;0.031483326107263565;0.001854250906035304;0.0021976144053041935;0.0317976251244545;0.0021976144053041935
56;0.0013099575880914927;0.001;0.02706477977335453;0.0013099575880914927;0.0015786192379891872;0.025631438940763474;0.0015786192379891872
57;0.0013205051654949784;0.001;0.027455100789666176;0.0013205051654949784;0.001986167160794139;0.03016996756196022;0.001986167160794139
58;0.0012975698336958885;0.001;0.027341926470398903;0.0012975698336958885;0.002577877137809992;0.03615443408489227;0.002577877137809992
59;0.0016064104856923223;0.001;0.028912769630551338;0.0016064104856923223;0.0034606659319251776;0.03135904297232628;0.0034606659319251776
60;0.001683359150774777;0.001;0.030324790626764297;0.001683359150774777;0.005076509900391102;0.04286245256662369;0.005076509900391102
61;0.0014607978519052267;0.001;0.02762790210545063;0.0014607978519052267;0.002041601575911045;0.026294996961951256;0.002041601575911045
62;0.0011416219640523195;0.001;0.024975281208753586;0.0011416219640523195;0.0019434510031715035;0.026180880144238472;0.0019434510031715035
63;0.0013407006626948714;0.001;0.026726340875029564;0.0013407006626948714;0.0027832563500851393;0.03942069038748741;0.0027832563500851393
64;0.0015882604056969285;0.001;0.029788561165332794;0.0015882604056969285;0.0020143596921116114;0.025588223710656166;0.0020143596921116114
65;0.0012904361356049776;0.001;0.02634545788168907;0.0012904361356049776;0.0018866269383579493;0.026472318917512894;0.0018866269383579493
66;0.00124889996368438;0.001;0.026661869138479233;0.00124889996368438;0.0016949070850387216;0.02344062179327011;0.0016949070850387216
67;0.00145534030161798;0.001;0.02785431034862995;0.00145534030161798;0.0023007309064269066;0.030483156442642212;0.0023007309064269066
68;0.004188713151961565;0.001;0.03962962329387665;0.004188713151961565;0.06516173481941223;0.22549030184745789;0.06516173481941223
69;0.002307941671460867;0.001;0.03418940305709839;0.002307941671460867;0.007718277163803577;0.057538967579603195;0.007718277163803577
70;0.002135262358933687;0.001;0.03338082879781723;0.002135262358933687;0.007030915934592485;0.05814914032816887;0.007030915934592485
71;0.004332843702286482;0.001;0.04775672033429146;0.004332844167947769;0.03952933847904205;0.17179463803768158;0.03952933847904205
72;0.0024145804345607758;0.001;0.033331248909235;0.0024145804345607758;0.043188102543354034;0.1501188576221466;0.043188102543354034
73;0.002690962515771389;0.001;0.03356039524078369;0.002690962515771389;0.03406953066587448;0.12782789766788483;0.03406953066587448
74;0.0021601247135549784;0.001;0.032890304923057556;0.0021601247135549784;0.0021304546389728785;0.03287212550640106;0.0021304546389728785
75;0.0015340723330155015;0.001;0.027390319854021072;0.0015340723330155015;0.0062462761998176575;0.038207489997148514;0.0062462761998176575
76;0.0014320953050628304;0.001;0.027252966538071632;0.0014320953050628304;0.004934257827699184;0.06032942235469818;0.004934257827699184
77;0.001545698381960392;0.001;0.02731441520154476;0.001545698381960392;0.002765835262835026;0.04549386724829674;0.002765835262835026
78;0.0012616707244887948;0.001;0.026144875213503838;0.0012616707244887948;0.0013745261821895838;0.021264800801873207;0.0013745261821895838
79;0.0011097817914560437;0.001;0.02482844702899456;0.0011097817914560437;0.0012119843158870935;0.019164659082889557;0.0012119843158870935
80;0.0009430666104890406;0.001;0.023311233147978783;0.0009430666104890406;0.0011084733996540308;0.018177282065153122;0.0011084733996540308
81;0.0012525977799668908;0.001;0.027780704200267792;0.0012525977799668908;0.00139264902099967;0.019209064543247223;0.00139264902099967
82;0.0011614293325692415;0.001;0.026333549991250038;0.0011614293325692415;0.0013596205972135067;0.01918087899684906;0.0013596205972135067
83;0.0008880652603693306;0.001;0.022608822211623192;0.0008880652603693306;0.0022020319011062384;0.0241526048630476;0.0022020319011062384
84;0.0008643348701298237;0.001;0.02248716540634632;0.0008643348701298237;0.0012528542429208755;0.019556473940610886;0.0012528542429208755
85;0.0013153518084436655;0.001;0.027682315558195114;0.0013153518084436655;0.0018185171065852046;0.029082685708999634;0.0018185171065852046
86;0.0010634938953444362;0.001;0.025082269683480263;0.0010634938953444362;0.0014608224155381322;0.021513057872653008;0.0014608224155381322
87;0.0008331505814567208;0.001;0.02131473459303379;0.0008331505814567208;0.0013030965346843004;0.01963294856250286;0.0013030965346843004
88;0.001018820214085281;0.001;0.023242726922035217;0.001018820214085281;0.0014958884567022324;0.01892983168363571;0.0014958884567022324
89;0.0008812376763671637;0.001;0.021391984075307846;0.0008812376763671637;0.002211288083344698;0.033540770411491394;0.002211288083344698
90;0.0008916761144064367;0.001;0.022558817639946938;0.0008916761144064367;0.001332772895693779;0.02186567708849907;0.001332772895693779
91;0.0009735925123095512;0.001;0.023585695773363113;0.0009735925123095512;0.0013778561260551214;0.021157540380954742;0.0013778561260551214
92;0.0012493596877902746;0.001;0.02730628289282322;0.0012493596877902746;0.0019627248402684927;0.03321264684200287;0.0019627248402684927
93;0.0010537942871451378;0.001;0.02523769624531269;0.0010537942871451378;0.001278407871723175;0.01968863606452942;0.001278407871723175
94;0.0007290156790986657;0.001;0.020325182005763054;0.0007290156790986657;0.00168878142721951;0.024764252826571465;0.00168878142721951
95;0.0008193744579330087;0.001;0.022115636616945267;0.0008193744579330087;0.0015668433625251055;0.021637605503201485;0.0015668433625251055
96;0.0010052112629637122;0.001;0.02486564964056015;0.0010052112629637122;0.0014101371634751558;0.019188126549124718;0.0014101371634751558
97;0.0006627500988543034;0.001;0.019464462995529175;0.0006627500988543034;0.0016454133437946439;0.02263505943119526;0.0016454133437946439
98;0.0007841305341571569;0.001;0.021791744977235794;0.0007841305341571569;0.0025537696201354265;0.03735771402716637;0.0025537696201354265
99;0.0009540989995002747;0.001;0.02380886860191822;0.0009540989995002747;0.0018567870138213038;0.027636289596557617;0.0018567870138213038
100;0.0008808549027889967;0.001;0.022573197260499;0.0008808549027889967;0.001839416683651507;0.027300812304019928;0.001839416683651507
101;0.0008824116084724665;0.001;0.022271016612648964;0.0008824116084724665;0.001676134648732841;0.025630833581089973;0.001676134648732841
102;0.0006806676974520087;0.001;0.019417446106672287;0.0006806676974520087;0.0014247912913560867;0.017689501866698265;0.0014247912913560867
103;0.0006605325033888221;0.001;0.01950434222817421;0.0006605325033888221;0.002490708138793707;0.035494688898324966;0.002490708138793707
104;0.0007069046259857714;0.001;0.020564643666148186;0.0007069046259857714;0.0014656129060313106;0.019113335758447647;0.0014656129060313106
105;0.0006671822047792375;0.001;0.019874023273587227;0.0006671822047792375;0.0016893347492441535;0.01939515210688114;0.0016893347492441535
106;0.0006788922473788261;0.001;0.020164629444479942;0.0006788922473788261;0.0013354558032006025;0.021881144493818283;0.0013354558032006025
107;0.0008474347414448857;0.001;0.0206464771181345;0.0008474347414448857;0.0017612705705687404;0.026153679937124252;0.0017612705705687404
108;0.0007602374535053968;0.001;0.02090737223625183;0.0007602374535053968;0.0014817577321082354;0.019943688064813614;0.0014817577321082354
109;0.0007028032559901476;0.001;0.020552365109324455;0.0007028032559901476;0.0019319928251206875;0.027671853080391884;0.0019319928251206875
110;0.0005837510107085109;0.001;0.018521850928664207;0.0005837510107085109;0.0019561827648431063;0.02606379985809326;0.0019561827648431063
111;0.0005960536072961986;0.0005;0.018603624776005745;0.0005960536072961986;0.0017217964632436633;0.02613426186144352;0.0017217964632436633
112;0.0004909409326501191;0.0005;0.01720334216952324;0.0004909409326501191;0.0013379345182329416;0.01698112301528454;0.0013379345182329416
113;0.0004972488386556506;0.0005;0.017343789339065552;0.0004972488386556506;0.0012661062646657228;0.01635652408003807;0.0012661062646657228
114;0.0004607586597558111;0.0005;0.016430236399173737;0.0004607586597558111;0.0014392598532140255;0.019458839669823647;0.0014392598532140255
115;0.00045080657582730055;0.0005;0.016463669016957283;0.00045080657582730055;0.0013984175166115165;0.016219986602663994;0.0013984175166115165
116;0.0004810765094589442;0.0005;0.016820857301354408;0.0004810765094589442;0.0014037141809239984;0.01632883958518505;0.0014037141809239984
117;0.00044933173921890557;0.0005;0.016186127439141273;0.00044933173921890557;0.0014095442602410913;0.016019966453313828;0.0014095442602410913
118;0.00043825802276842296;0.0005;0.015847066417336464;0.00043825802276842296;0.0014266378711909056;0.016851847991347313;0.0014266378711909056
119;0.00044206948950886726;0.0005;0.01606154255568981;0.00044206948950886726;0.0013189968885853887;0.01671530306339264;0.0013189968885853887
120;0.0005133376107551157;0.0005;0.01737411692738533;0.0005133376107551157;0.0017482844414189458;0.021508406847715378;0.0017482844414189458
121;0.0004528227436821908;0.0005;0.016144046559929848;0.0004528227436821908;0.0014415130717679858;0.01780582405626774;0.0014415130717679858
122;0.00038712311652489007;0.0005;0.015165750868618488;0.00038712311652489007;0.0013004597276449203;0.017143357545137405;0.0013004597276449203
123;0.0004400411562528461;0.0005;0.015754276886582375;0.0004400411562528461;0.0013328244676813483;0.016417168080806732;0.0013328244676813483
124;0.0004388579400256276;0.0005;0.015866544097661972;0.0004388579400256276;0.001509031979367137;0.017973627895116806;0.001509031979367137
125;0.0004063172673340887;0.0005;0.01539004035294056;0.0004063172673340887;0.0015938591677695513;0.01798420026898384;0.0015938591677695513
126;0.000437124544987455;0.0005;0.016229944303631783;0.000437124544987455;0.0014073236379772425;0.018406417220830917;0.0014073236379772425
127;0.00047188004828058183;0.0005;0.01689186878502369;0.00047188004828058183;0.0014920441899448633;0.018851710483431816;0.0014920441899448633
128;0.00041095897904597223;0.0005;0.015725012868642807;0.00041095897904597223;0.001613115076906979;0.020695896819233894;0.001613115076906979
129;0.0004243313742335886;0.0005;0.01602707989513874;0.0004243313742335886;0.0012819041730836034;0.016912756487727165;0.0012819041730836034
130;0.00043043826008215547;0.0005;0.015874003991484642;0.00043043826008215547;0.0015200403286144137;0.020667020231485367;0.0015200403286144137
131;0.0004166023572906852;0.0005;0.015555988997220993;0.0004166023572906852;0.0014196208212524652;0.018219925463199615;0.0014196208212524652
132;0.0004621771804522723;0.0005;0.016262128949165344;0.0004621771804522723;0.0012957924045622349;0.01666431315243244;0.0012957924045622349
133;0.00041307968785986304;0.0005;0.015614783391356468;0.00041307968785986304;0.0013743172166869044;0.01752568408846855;0.0013743172166869044
134;0.00045309169217944145;0.0005;0.016377009451389313;0.00045309169217944145;0.0015920554287731647;0.02026660367846489;0.0015920554287731647
135;0.0004647732130251825;0.0005;0.016772300004959106;0.0004647732130251825;0.00141310621984303;0.017427511513233185;0.00141310621984303
136;0.00048283260548487306;0.0005;0.017371639609336853;0.00048283260548487306;0.0014220819575712085;0.017215929925441742;0.0014220819575712085
137;0.00046380082494579256;0.0005;0.016487108543515205;0.00046380082494579256;0.001549612614326179;0.020106729120016098;0.001549612614326179
138;0.0004259942506905645;0.0005;0.016048910096287727;0.0004259942506905645;0.0013079706113785505;0.017271138727664948;0.0013079706113785505
139;0.0003767321177292615;0.0005;0.015287321992218494;0.0003767321177292615;0.0016692366916686296;0.024029191583395004;0.0016692366916686296
140;0.00040517281740903854;0.0005;0.015481913462281227;0.00040517281740903854;0.0015759447123855352;0.019668499007821083;0.0015759447123855352
141;0.00040705344872549176;0.0005;0.0159594863653183;0.00040705344872549176;0.0012834516819566488;0.016749422997236252;0.0012834516819566488
142;0.0003729099116753787;0.0005;0.014932683669030666;0.0003729099116753787;0.0013762832386419177;0.015860313549637794;0.0013762832386419177
