Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0112","Maïs","2014","2014","tonnes","588080.24","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01450","Olives","1965","1965","tonnes","250","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01450","Olives","1970","1970","tonnes","247","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01450","Olives","1974","1974","tonnes","45","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01450","Olives","1978","1978","tonnes","96","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01450","Olives","1981","1981","tonnes","174","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01450","Olives","1985","1985","tonnes","227","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01450","Olives","1989","1989","tonnes","220","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01450","Olives","1993","1993","tonnes","247","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01450","Olives","1997","1997","tonnes","451","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01450","Olives","2000","2000","tonnes","1615","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01450","Olives","2004","2004","tonnes","2410","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01450","Olives","2006","2006","tonnes","1148","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01450","Olives","2008","2008","tonnes","1933","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01450","Olives","2010","2010","tonnes","1519","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01450","Olives","2012","2012","tonnes","1375","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01450","Olives","2014","2014","tonnes","1294.47","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0115","Orge","1965","1965","tonnes","478","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0115","Orge","1970","1970","tonnes","3078","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0115","Orge","1974","1974","tonnes","8987","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0115","Orge","1978","1978","tonnes","457966","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0115","Orge","1981","1981","tonnes","71243","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0115","Orge","1985","1985","tonnes","108712","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0115","Orge","1989","1989","tonnes","87309","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0115","Orge","1993","1993","tonnes","103089","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0115","Orge","1997","1997","tonnes","64042","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0115","Orge","2000","2000","tonnes","98933","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0115","Orge","2004","2004","tonnes","23565","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0115","Orge","2006","2006","tonnes","37870","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0115","Orge","2008","2008","tonnes","66549","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0115","Orge","2010","2010","tonnes","76673","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0115","Orge","2012","2012","tonnes","96518","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0115","Orge","2014","2014","tonnes","53378.17","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01703","Pois chiches, secs","1965","1965","tonnes","0","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01703","Pois chiches, secs","1970","1970","tonnes","0","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01703","Pois chiches, secs","1974","1974","tonnes","0","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01703","Pois chiches, secs","1978","1978","tonnes","0","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01703","Pois chiches, secs","1981","1981","tonnes","0","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01703","Pois chiches, secs","1985","1985","tonnes","0","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01703","Pois chiches, secs","1989","1989","tonnes","10816","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01703","Pois chiches, secs","1993","1993","tonnes","9948","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01703","Pois chiches, secs","1997","1997","tonnes","11534","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01703","Pois chiches, secs","2000","2000","tonnes","12986","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01703","Pois chiches, secs","2004","2004","tonnes","9076","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01703","Pois chiches, secs","2006","2006","tonnes","9103","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01703","Pois chiches, secs","2008","2008","tonnes","7961","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01703","Pois chiches, secs","2010","2010","tonnes","5600","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01703","Pois chiches, secs","2012","2012","tonnes","5424","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01703","Pois chiches, secs","2014","2014","tonnes","5774.66","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01242","Pois frais","1965","1965","tonnes","4457","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01242","Pois frais","1970","1970","tonnes","2635","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01242","Pois frais","1974","1974","tonnes","4363","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01242","Pois frais","1978","1978","tonnes","4541","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01242","Pois frais","1981","1981","tonnes","4219","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01242","Pois frais","1985","1985","tonnes","4589","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01242","Pois frais","1989","1989","tonnes","5522","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01242","Pois frais","1993","1993","tonnes","6752","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01242","Pois frais","1997","1997","tonnes","5508","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01242","Pois frais","2000","2000","tonnes","8348","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01242","Pois frais","2004","2004","tonnes","7206","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01242","Pois frais","2006","2006","tonnes","6898","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01242","Pois frais","2008","2008","tonnes","5626","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01242","Pois frais","2010","2010","tonnes","5860","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01242","Pois frais","2012","2012","tonnes","9298","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01242","Pois frais","2014","2014","tonnes","13396.54","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01705","Pois secs","1965","1965","tonnes","24831","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01705","Pois secs","1970","1970","tonnes","27038","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01705","Pois secs","1974","1974","tonnes","27542","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01705","Pois secs","1978","1978","tonnes","19562","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01705","Pois secs","1981","1981","tonnes","25111","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01705","Pois secs","1985","1985","tonnes","34889","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01705","Pois secs","1989","1989","tonnes","32224","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01705","Pois secs","1993","1993","tonnes","18763","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01705","Pois secs","1997","1997","tonnes","13595","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01705","Pois secs","2000","2000","tonnes","54953","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01705","Pois secs","2004","2004","tonnes","11767","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01705","Pois secs","2006","2006","tonnes","7978","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01705","Pois secs","2008","2008","tonnes","19056","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01705","Pois secs","2010","2010","tonnes","10853","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01705","Pois secs","2012","2012","tonnes","13107","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01705","Pois secs","2014","2014","tonnes","9027.74","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01510","Pommes de terre","1965","1965","tonnes","217300","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01510","Pommes de terre","1970","1970","tonnes","230398","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01510","Pommes de terre","1974","1974","tonnes","183005","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01510","Pommes de terre","1978","1978","tonnes","177963","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01510","Pommes de terre","1981","1981","tonnes","186385","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01510","Pommes de terre","1985","1985","tonnes","324395","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01510","Pommes de terre","1989","1989","tonnes","465656","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01510","Pommes de terre","1993","1993","tonnes","236762","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01510","Pommes de terre","1997","1997","tonnes","284867","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01510","Pommes de terre","2000","2000","tonnes","325416","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01510","Pommes de terre","2004","2004","tonnes","363728","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01510","Pommes de terre","2006","2006","tonnes","318292","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01510","Pommes de terre","2008","2008","tonnes","480610","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01510","Pommes de terre","2010","2010","tonnes","414729","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01510","Pommes de terre","2012","2012","tonnes","405048","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01510","Pommes de terre","2014","2014","tonnes","387035.22","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","F0030","Riz, paddy (riz blanchi équivalent)","1965","1965","tonnes","84441","E","Valeur estimée",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","F0030","Riz, paddy (riz blanchi équivalent)","1970","1970","tonnes","89132","E","Valeur estimée",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","F0030","Riz, paddy (riz blanchi équivalent)","1974","1974","tonnes","152521","E","Valeur estimée",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","F0030","Riz, paddy (riz blanchi équivalent)","1978","1978","tonnes","273568","E","Valeur estimée",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","F0030","Riz, paddy (riz blanchi équivalent)","1981","1981","tonnes","240108","E","Valeur estimée",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","F0030","Riz, paddy (riz blanchi équivalent)","1985","1985","tonnes","277656","E","Valeur estimée",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","F0030","Riz, paddy (riz blanchi équivalent)","1989","1989","tonnes","289394","E","Valeur estimée",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","F0030","Riz, paddy (riz blanchi équivalent)","1993","1993","tonnes","262757","E","Valeur estimée",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","F0030","Riz, paddy (riz blanchi équivalent)","1997","1997","tonnes","356068","E","Valeur estimée",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","F0030","Riz, paddy (riz blanchi équivalent)","2000","2000","tonnes","402667","E","Valeur estimée",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","F0030","Riz, paddy (riz blanchi équivalent)","2004","2004","tonnes","460651","E","Valeur estimée",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","F0030","Riz, paddy (riz blanchi équivalent)","2006","2006","tonnes","447108","E","Valeur estimée",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","F0030","Riz, paddy (riz blanchi équivalent)","2008","2008","tonnes","492034","E","Valeur estimée",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","F0030","Riz, paddy (riz blanchi équivalent)","2010","2010","tonnes","445239","E","Valeur estimée",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","F0030","Riz, paddy (riz blanchi équivalent)","2012","2012","tonnes","477670","E","Valeur estimée",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","F0030","Riz, paddy (riz blanchi équivalent)","2014","2014","tonnes","519652","E","Valeur estimée",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01192","Sarrasin, blé noir","1965","1965","tonnes","4395","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01192","Sarrasin, blé noir","1970","1970","tonnes","5078","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01192","Sarrasin, blé noir","1974","1974","tonnes","7333","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01192","Sarrasin, blé noir","1978","1978","tonnes","12332","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01192","Sarrasin, blé noir","1981","1981","tonnes","8027","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01192","Sarrasin, blé noir","1985","1985","tonnes","9301","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01192","Sarrasin, blé noir","1989","1989","tonnes","8777","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01192","Sarrasin, blé noir","1993","1993","tonnes","9056","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01192","Sarrasin, blé noir","1997","1997","tonnes","8332","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01192","Sarrasin, blé noir","2000","2000","tonnes","8874","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01192","Sarrasin, blé noir","2004","2004","tonnes","6526","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01192","Sarrasin, blé noir","2006","2006","tonnes","8659","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01192","Sarrasin, blé noir","2008","2008","tonnes","8244","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01192","Sarrasin, blé noir","2010","2010","tonnes","8298","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01192","Sarrasin, blé noir","2012","2012","tonnes","8053","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","01192","Sarrasin, blé noir","2014","2014","tonnes","13045.5","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0116","Seigle","1965","1965","tonnes","35","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0116","Seigle","1970","1970","tonnes","630","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0116","Seigle","1974","1974","tonnes","1911","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0116","Seigle","1978","1978","tonnes","4874","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0116","Seigle","1981","1981","tonnes","2251","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0116","Seigle","1985","1985","tonnes","2841","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0116","Seigle","1989","1989","tonnes","2271","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0116","Seigle","1993","1993","tonnes","1225","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0116","Seigle","1997","1997","tonnes","575","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0116","Seigle","2000","2000","tonnes","2501","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0116","Seigle","2004","2004","tonnes","31817","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0116","Seigle","2006","2006","tonnes","3927","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0116","Seigle","2008","2008","tonnes","4512","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0116","Seigle","2010","2010","tonnes","1474","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0116","Seigle","2012","2012","tonnes","1124","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","0116","Seigle","2014","2014","tonnes","939.2","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2351f","Sucre de betterave ou de canne brut (centrifugé uniquement)","1965","1965","tonnes","433100","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2351f","Sucre de betterave ou de canne brut (centrifugé uniquement)","1970","1970","tonnes","361236","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2351f","Sucre de betterave ou de canne brut (centrifugé uniquement)","1974","1974","tonnes","400285","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2351f","Sucre de betterave ou de canne brut (centrifugé uniquement)","1978","1978","tonnes","379823","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2351f","Sucre de betterave ou de canne brut (centrifugé uniquement)","1981","1981","tonnes","340994","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2351f","Sucre de betterave ou de canne brut (centrifugé uniquement)","1985","1985","tonnes","300477","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2351f","Sucre de betterave ou de canne brut (centrifugé uniquement)","1989","1989","tonnes","335976","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2351f","Sucre de betterave ou de canne brut (centrifugé uniquement)","1993","1993","tonnes","309660","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2351f","Sucre de betterave ou de canne brut (centrifugé uniquement)","1997","1997","tonnes","112531","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2351f","Sucre de betterave ou de canne brut (centrifugé uniquement)","2000","2000","tonnes","126826","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2351f","Sucre de betterave ou de canne brut (centrifugé uniquement)","2004","2004","tonnes","151430","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2351f","Sucre de betterave ou de canne brut (centrifugé uniquement)","2006","2006","tonnes","194785","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2351f","Sucre de betterave ou de canne brut (centrifugé uniquement)","2008","2008","tonnes","181981","X","Ciffre de sources internationales","Données estimées en utilisant les données des pays partenaires"
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2351f","Sucre de betterave ou de canne brut (centrifugé uniquement)","2010","2010","tonnes","123074","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2351f","Sucre de betterave ou de canne brut (centrifugé uniquement)","2012","2012","tonnes","99163","A","Chiffre officiel",""
"TCL","Cultures et produits animaux","250","France","5610","Importations - Quantité","2351f","Sucre de betterave ou de canne brut (centrifugé uniquement)","2014","2014","tonnes","139440.63","A","Chiffre officiel",""
